"data","method","f1score","precision","recall","accuracy"
"nikolovski2014","KNN",0.627643733078516,0.663888888888889,0.633325008325008,0.636363636363636
"nikolovski2014","KNN",0.571649184149184,0.603571428571429,0.578837828837829,0.636363636363636
"nikolovski2014","KNN",0.598950817700818,0.673065476190476,0.613865301365301,0.636363636363636
"nikolovski2014","KNN",0.720858585858586,0.819940476190476,0.696366133866134,0.672727272727273
"nikolovski2014","KNN",0.691909781040216,0.738392857142857,0.673930236430236,0.672727272727273
"nikolovski2014","KNN",0.63336038961039,0.636538461538461,0.644855144855145,0.672727272727273
"nikolovski2014","KNN",0.644541292041292,0.705059523809524,0.617382617382617,0.636363636363636
"nikolovski2014","KNN",0.604527417027417,0.662745098039216,0.611034798534799,0.636363636363636
"nikolovski2014","KNN",0.690693515421776,0.735197368421053,0.678425740925741,0.727272727272727
"nikolovski2014","KNN",0.570337301587302,0.595456626706627,0.613573926073926,0.581818181818182
"nikolovski2014","KNN",0.483587662337662,0.540079365079365,0.46491008991009,0.509090909090909
"nikolovski2014","KNN",0.473405067155067,0.474038461538462,0.509552947052947,0.527272727272727
"nikolovski2014","KNN",0.627608618233618,0.720432692307692,0.606539294039294,0.618181818181818
"nikolovski2014","KNN",0.602011901142336,0.625,0.593573093573094,0.654545454545455
"nikolovski2014","KNN",0.625061791656619,0.660267857142857,0.626998001998002,0.654545454545455
"nikolovski2014","KNN",0.666089466089466,0.738839285714286,0.650953213453213,0.690909090909091
"nikolovski2014","KNN",0.592053343076361,0.629108391608392,0.594634532134532,0.618181818181818
"nikolovski2014","KNN",0.735977066411849,0.786904761904762,0.734515484515485,0.709090909090909
"nikolovski2014","KNN",0.630051615051615,0.669494047619048,0.620358807858808,0.636363636363636
"nikolovski2014","KNN",0.584183316683317,0.555549719887955,0.626165501165501,0.581818181818182
"nikolovski2014","KNN",0.49433170995671,0.669078947368421,0.498480685980686,0.545454545454545
"nikolovski2014","KNN",0.554578754578754,0.650694444444444,0.569368131868132,0.618181818181818
"nikolovski2014","KNN",0.640151515151515,0.688795518207283,0.628746253746254,0.636363636363636
"nikolovski2014","KNN",0.643006960595948,0.777777777777778,0.617673992673993,0.672727272727273
"nikolovski2014","KNN",0.599033605283605,0.628205128205128,0.599525474525475,0.618181818181818
"nikolovski2014","KNN",0.585006313131313,0.668994601889339,0.567474192474193,0.6
"nikolovski2014","KNN",0.645916583416583,0.685119047619048,0.625770063270063,0.654545454545455
"nikolovski2014","KNN",0.566586845466156,0.649404761904762,0.594405594405594,0.636363636363636
"nikolovski2014","KNN",0.601434398934399,0.651190476190476,0.596549284049284,0.618181818181818
"nikolovski2014","KNN",0.520517272079772,0.616890440386681,0.552738927738928,0.6
"nikolovski2014","KNN",0.605925324675325,0.603205128205128,0.621732434232434,0.654545454545455
"nikolovski2014","KNN",0.623516067266067,0.660336538461539,0.604791042291042,0.636363636363636
"nikolovski2014","KNN",0.686238145328258,0.732638888888889,0.702089577089577,0.709090909090909
"nikolovski2014","KNN",0.655012077294686,0.788706140350877,0.642940392940393,0.654545454545455
"nikolovski2014","KNN",0.487919568354351,0.536805555555556,0.458666333666334,0.472727272727273
"nikolovski2014","KNN",0.605277222777223,0.646726190476191,0.586933899433899,0.618181818181818
"nikolovski2014","KNN",0.626587301587302,0.657545518207283,0.628746253746254,0.654545454545455
"nikolovski2014","KNN",0.689398524181133,0.726628151260504,0.697365134865135,0.709090909090909
"nikolovski2014","KNN",0.553889397639398,0.583946078431373,0.583416583416583,0.6
"nikolovski2014","KNN",0.634504357298475,0.701231060606061,0.630348817848818,0.618181818181818
